freq,psd_x,psd_y,psd_z,psd_xyz
56.9,1.178e+05,4.029e+03,1.841e+03,1.237e+05
58.4,1.265e+05,3.865e+03,2.338e+03,1.327e+05
59.9,1.461e+05,4.310e+03,3.000e+03,1.534e+05
61.4,1.763e+05,5.516e+03,3.781e+03,1.856e+05
62.9,2.201e+05,7.572e+03,4.959e+03,2.326e+05
64.4,2.898e+05,1.203e+04,7.651e+03,3.095e+05
65.9,3.831e+05,2.050e+04,1.266e+04,4.163e+05
67.4,4.006e+05,2.368e+04,1.614e+04,4.404e+05
68.9,3.310e+05,1.835e+04,1.602e+04,3.654e+05
70.4,2.463e+05,1.247e+04,1.340e+04,2.722e+05
71.9,1.964e+05,9.731e+03,9.195e+03,2.153e+05
73.4,2.005e+05,1.128e+04,6.126e+03,2.179e+05
74.9,2.666e+05,1.946e+04,6.423e+03,2.925e+05
76.4,3.806e+05,3.546e+04,9.991e+03,4.260e+05
77.8,5.293e+05,5.002e+04,1.416e+04,5.935e+05
79.3,7.375e+05,6.599e+04,1.947e+04,8.229e+05
80.8,1.041e+06,9.194e+04,2.366e+04,1.156e+06
82.3,1.463e+06,1.294e+05,2.335e+04,1.616e+06
83.8,2.201e+06,1.864e+05,1.733e+04,2.404e+06
85.3,2.804e+06,2.208e+05,9.645e+03,3.034e+06
86.8,3.180e+06,2.488e+05,4.936e+03,3.434e+06
88.3,3.389e+06,3.343e+05,3.196e+03,3.727e+06
89.8,3.331e+06,4.695e+05,3.367e+03,3.804e+06
91.3,3.022e+06,5.355e+05,4.034e+03,3.562e+06
92.8,2.530e+06,5.013e+05,4.218e+03,3.035e+06
94.3,2.051e+06,4.635e+05,4.113e+03,2.518e+06
95.8,1.668e+06,4.540e+05,4.066e+03,2.126e+06
97.3,1.371e+06,4.493e+05,3.856e+03,1.825e+06
98.8,1.238e+06,4.482e+05,3.486e+03,1.689e+06
100.3,1.166e+06,4.430e+05,3.333e+03,1.612e+06
101.8,1.015e+06,4.244e+05,3.268e+03,1.442e+06
103.3,7.724e+05,3.947e+05,3.347e+03,1.170e+06
104.8,4.302e+05,2.912e+05,2.579e+03,7.240e+05
106.3,2.235e+05,1.821e+05,1.819e+03,4.075e+05
107.8,1.805e+05,1.322e+05,2.283e+03,3.150e+05
109.3,1.626e+05,1.156e+05,3.228e+03,2.814e+05
110.8,1.551e+05,8.845e+04,3.134e+03,2.467e+05
112.3,1.513e+05,5.759e+04,2.207e+03,2.111e+05
113.8,1.494e+05,3.786e+04,1.832e+03,1.891e+05
115.3,1.471e+05,2.740e+04,1.745e+03,1.762e+05
116.8,1.385e+05,2.121e+04,1.898e+03,1.616e+05
118.3,1.276e+05,1.799e+04,2.587e+03,1.482e+05
119.8,1.225e+05,1.569e+04,3.357e+03,1.416e+05
121.3,1.147e+05,1.351e+04,3.379e+03,1.315e+05
122.8,1.078e+05,1.219e+04,4.208e+03,1.242e+05
124.3,1.010e+05,1.095e+04,5.312e+03,1.172e+05
125.8,9.192e+04,9.891e+03,5.948e+03,1.078e+05
127.3,8.329e+04,9.112e+03,7.581e+03,9.998e+04
128.8,7.876e+04,8.908e+03,1.077e+04,9.844e+04
130.2,7.508e+04,8.523e+03,1.317e+04,9.678e+04
131.7,6.714e+04,7.354e+03,1.244e+04,8.694e+04
133.2,3.133e+04,3.662e+03,6.230e+03,4.122e+04
134.7,3.124e+03,7.132e+02,1.463e+03,5.300e+03
136.2,1.303e+03,4.860e+02,1.085e+03,2.874e+03
137.7,1.177e+03,4.726e+02,9.862e+02,2.635e+03
139.2,1.024e+03,5.827e+02,9.428e+02,2.550e+03
140.7,1.031e+03,7.937e+02,1.090e+03,2.915e+03
142.2,1.002e+03,1.025e+03,1.148e+03,3.175e+03
143.7,9.385e+02,1.083e+03,8.729e+02,2.895e+03
145.2,1.020e+03,8.634e+02,7.560e+02,2.639e+03
146.7,9.681e+02,6.257e+02,6.728e+02,2.267e+03
148.2,8.755e+02,7.082e+02,8.899e+02,2.474e+03
149.7,1.158e+03,7.166e+02,2.280e+03,4.155e+03
151.2,2.533e+03,1.283e+03,6.160e+03,9.976e+03
152.7,5.082e+03,1.906e+03,1.113e+04,1.812e+04
154.2,6.605e+03,2.021e+03,1.439e+04,2.301e+04
155.7,7.248e+03,2.136e+03,1.504e+04,2.443e+04
157.2,8.036e+03,2.750e+03,1.537e+04,2.616e+04
158.7,9.798e+03,2.884e+03,1.584e+04,2.852e+04
160.2,9.209e+03,1.735e+03,9.755e+03,2.070e+04
161.7,7.610e+03,1.079e+03,5.769e+03,1.446e+04
163.2,7.478e+03,9.615e+02,5.343e+03,1.378e+04
164.7,7.623e+03,1.155e+03,5.584e+03,1.436e+04
166.2,1.064e+04,1.970e+03,9.898e+03,2.250e+04
167.7,1.385e+04,2.586e+03,1.894e+04,3.538e+04
169.2,1.462e+04,2.201e+03,2.378e+04,4.061e+04
170.7,1.496e+04,1.719e+03,2.444e+04,4.112e+04
172.2,1.492e+04,1.260e+03,2.425e+04,4.043e+04
173.7,1.444e+04,1.059e+03,2.371e+04,3.921e+04
175.2,1.483e+04,1.058e+03,2.351e+04,3.939e+04
176.7,1.567e+04,1.140e+03,2.507e+04,4.188e+04
178.2,1.595e+04,1.158e+03,2.562e+04,4.273e+04
179.7,1.633e+04,1.125e+03,2.660e+04,4.405e+04
181.1,1.711e+04,1.119e+03,2.748e+04,4.570e+04
182.6,1.735e+04,1.241e+03,3.008e+04,4.867e+04
184.1,1.678e+04,1.590e+03,3.251e+04,5.088e+04
185.6,1.484e+04,2.101e+03,3.303e+04,4.997e+04
187.1,1.309e+04,2.481e+03,3.270e+04,4.827e+04
188.6,1.104e+04,2.838e+03,3.213e+04,4.602e+04
190.1,9.136e+03,3.388e+03,3.145e+04,4.398e+04
191.6,8.109e+03,4.009e+03,3.093e+04,4.304e+04
193.1,7.125e+03,4.566e+03,3.093e+04,4.262e+04
194.6,6.608e+03,5.228e+03,3.195e+04,4.378e+04
196.1,7.014e+03,5.579e+03,3.308e+04,4.567e+04
197.6,7.092e+03,5.392e+03,3.348e+04,4.597e+04
199.1,6.809e+03,5.164e+03,3.274e+04,4.471e+04
