freq,psd_x,psd_y,psd_z,psd_xyz
103.3,1.163e+04,2.422e+04,4.098e+04,7.683e+04
104.8,1.168e+04,2.652e+04,3.713e+04,7.533e+04
106.3,1.220e+04,2.838e+04,3.914e+04,7.973e+04
107.8,1.423e+04,3.153e+04,4.324e+04,8.900e+04
109.3,1.642e+04,3.387e+04,4.235e+04,9.263e+04
110.7,1.899e+04,3.204e+04,4.230e+04,9.334e+04
112.2,2.098e+04,2.675e+04,4.572e+04,9.345e+04
113.7,2.294e+04,2.179e+04,5.187e+04,9.660e+04
115.2,2.274e+04,1.629e+04,5.799e+04,9.703e+04
116.7,2.150e+04,1.141e+04,6.320e+04,9.611e+04
118.2,1.810e+04,7.077e+03,6.662e+04,9.180e+04
119.7,1.503e+04,4.378e+03,6.704e+04,8.645e+04
121.2,1.448e+04,2.872e+03,6.714e+04,8.449e+04
122.7,1.378e+04,2.295e+03,6.721e+04,8.328e+04
124.2,1.366e+04,2.277e+03,6.763e+04,8.357e+04
125.7,1.331e+04,2.525e+03,6.544e+04,8.127e+04
127.2,1.283e+04,2.884e+03,6.262e+04,7.834e+04
128.7,1.258e+04,3.697e+03,5.878e+04,7.506e+04
130.2,1.258e+04,4.924e+03,5.356e+04,7.107e+04
131.7,1.257e+04,5.972e+03,4.660e+04,6.515e+04
133.2,1.189e+04,4.979e+03,2.277e+04,3.964e+04
134.7,1.187e+04,3.959e+03,3.695e+03,1.952e+04
136.2,1.197e+04,4.293e+03,2.414e+03,1.868e+04
137.7,1.016e+04,4.489e+03,2.643e+03,1.729e+04
139.2,8.546e+03,4.976e+03,3.365e+03,1.689e+04
140.7,7.468e+03,4.944e+03,4.191e+03,1.660e+04
142.2,6.917e+03,5.106e+03,5.016e+03,1.704e+04
143.7,6.124e+03,5.528e+03,5.724e+03,1.738e+04
145.2,4.099e+03,4.529e+03,5.417e+03,1.404e+04
146.7,3.726e+03,3.086e+03,4.586e+03,1.140e+04
148.2,4.421e+03,2.165e+03,3.571e+03,1.016e+04
149.7,1.667e+03,1.816e+03,2.428e+03,5.911e+03
151.2,4.160e+02,1.977e+03,2.908e+03,5.300e+03
152.7,3.812e+02,1.795e+03,3.534e+03,5.711e+03
154.1,4.133e+02,1.581e+03,3.654e+03,5.649e+03
155.6,3.889e+02,1.492e+03,3.611e+03,5.492e+03
157.1,3.865e+02,1.372e+03,3.422e+03,5.181e+03
158.6,3.967e+02,1.249e+03,3.468e+03,5.114e+03
160.1,3.663e+02,1.131e+03,3.514e+03,5.010e+03
161.6,3.655e+02,1.109e+03,3.354e+03,4.828e+03
163.1,4.048e+02,1.181e+03,3.426e+03,5.012e+03
164.6,4.614e+02,1.283e+03,3.590e+03,5.334e+03
166.1,4.758e+02,1.240e+03,3.457e+03,5.172e+03
167.6,6.093e+02,1.369e+03,3.581e+03,5.560e+03
169.1,7.062e+02,1.641e+03,3.992e+03,6.340e+03
170.6,8.123e+02,1.889e+03,4.137e+03,6.838e+03
172.1,9.416e+02,1.672e+03,3.189e+03,5.803e+03
173.6,1.025e+03,1.448e+03,2.836e+03,5.308e+03
175.1,9.501e+02,1.421e+03,3.065e+03,5.437e+03
176.6,7.697e+02,1.376e+03,3.342e+03,5.488e+03
178.1,7.973e+02,1.522e+03,3.568e+03,5.888e+03
179.6,8.943e+02,1.884e+03,4.153e+03,6.931e+03
181.1,1.003e+03,2.026e+03,4.576e+03,7.605e+03
182.6,9.569e+02,1.661e+03,4.326e+03,6.943e+03
184.1,8.441e+02,1.352e+03,4.124e+03,6.320e+03
185.6,7.890e+02,1.112e+03,3.763e+03,5.664e+03
187.1,8.046e+02,1.022e+03,3.891e+03,5.718e+03
188.6,8.527e+02,1.144e+03,4.222e+03,6.219e+03
190.1,9.491e+02,1.328e+03,4.813e+03,7.090e+03
191.6,9.286e+02,1.627e+03,5.145e+03,7.700e+03
193.1,8.117e+02,1.898e+03,5.291e+03,8.000e+03
194.6,8.019e+02,2.215e+03,5.840e+03,8.857e+03
196.1,7.932e+02,2.403e+03,6.212e+03,9.408e+03
197.5,8.766e+02,2.535e+03,6.563e+03,9.975e+03
199.0,6.213e+02,2.325e+03,6.453e+03,9.399e+03
