freq,psd_x,psd_y,psd_z,psd_xyz
179.4,5.035e+03,7.263e+03,1.097e+04,2.327e+04
180.9,4.619e+03,7.548e+03,1.156e+04,2.372e+04
182.4,4.007e+03,6.853e+03,1.089e+04,2.175e+04
183.9,2.955e+03,4.260e+03,5.783e+03,1.300e+04
185.4,1.996e+03,2.134e+03,2.424e+03,6.554e+03
186.9,1.512e+03,1.587e+03,2.988e+03,6.088e+03
188.4,1.315e+03,1.650e+03,3.405e+03,6.370e+03
189.9,1.143e+03,1.643e+03,4.203e+03,6.989e+03
191.4,1.098e+03,1.386e+03,4.771e+03,7.254e+03
192.9,1.048e+03,1.014e+03,4.618e+03,6.680e+03
194.4,1.077e+03,1.225e+03,4.930e+03,7.231e+03
195.9,1.095e+03,1.691e+03,5.006e+03,7.792e+03
197.4,1.043e+03,1.722e+03,5.169e+03,7.934e+03
198.9,9.325e+02,1.269e+03,4.997e+03,7.198e+03
